survey_title,target_audience,survey_id,section_id,section_title,item_id,column_name,label,type,scale,options,dimension,required,label_en,source,frames,name_in_frames,numeric_column,numeric_coding,notes
Inventário de Qualidade de Vida e Saúde Mental,Professores,80f9aa8f-d336-4adc-b9eb-39b2e0b2b100,questions_matrix,Inventário de Saúde Mental,45,questions_matrix.45,Recebe feedback para melhorar seu desempenho? (ex.: orientações claras e úteis),matrix,NUNCA | RARAMENTE | ÀS VEZES | FREQUENTEMENTE | SEMPRE,,Liderança,,"Do you receive feedback to improve your performance? (e.g., clear and useful guidance)",questionnaire,df_t,df_t: questions_matrix.45,questions_matrix.45_num,NUNCA = 1; RARAMENTE = 2; ÀS VEZES = 3; FREQUENTEMENTE = 4; SEMPRE = 5,NA for teachers who answered only the practice inventory (has_qualidade = FALSE); 17 respondents stopped mid-inventory.
Inventário de Qualidade de Vida e Saúde Mental,Professores,80f9aa8f-d336-4adc-b9eb-39b2e0b2b100,questions_matrix,Inventário de Saúde Mental,46,questions_matrix.46,Recebe treinamentos adequados? (ex.: aprender o necessário para cumprir suas funções),matrix,NUNCA | RARAMENTE | ÀS VEZES | FREQUENTEMENTE | SEMPRE,,Liderança,,"Do you receive adequate training? (e.g., learning what is needed to fulfil your duties)",questionnaire,df_t,df_t: questions_matrix.46,questions_matrix.46_num,NUNCA = 1; RARAMENTE = 2; ÀS VEZES = 3; FREQUENTEMENTE = 4; SEMPRE = 5,NA for teachers who answered only the practice inventory (has_qualidade = FALSE); 17 respondents stopped mid-inventory.
Inventário de Qualidade de Vida e Saúde Mental,Professores,80f9aa8f-d336-4adc-b9eb-39b2e0b2b100,questions_matrix,Inventário de Saúde Mental,47,questions_matrix.47,Sua liderança demonstra preocupação com seu bem-estar? (ex.: perguntar como você está e oferecer apoio),matrix,NUNCA | RARAMENTE | ÀS VEZES | FREQUENTEMENTE | SEMPRE,,Liderança,,"Does your leadership show concern for your well-being? (e.g., asking how you are and offering support)",questionnaire,df_t,df_t: questions_matrix.47,questions_matrix.47_num,NUNCA = 1; RARAMENTE = 2; ÀS VEZES = 3; FREQUENTEMENTE = 4; SEMPRE = 5,NA for teachers who answered only the practice inventory (has_qualidade = FALSE); 17 respondents stopped mid-inventory.
Inventário de Qualidade de Vida e Saúde Mental,Professores,80f9aa8f-d336-4adc-b9eb-39b2e0b2b100,questions_matrix,Inventário de Saúde Mental,48,questions_matrix.48,Sente-se valorizado(a) na empresa? (ex.: reconhecimento pelos resultados),matrix,NUNCA | RARAMENTE | ÀS VEZES | FREQUENTEMENTE | SEMPRE,,Satisfação com a empresa,,"Do you feel valued in the organisation? (e.g., recognition for results)",questionnaire,df_t,df_t: questions_matrix.48,questions_matrix.48_num,NUNCA = 1; RARAMENTE = 2; ÀS VEZES = 3; FREQUENTEMENTE = 4; SEMPRE = 5,NA for teachers who answered only the practice inventory (has_qualidade = FALSE); 17 respondents stopped mid-inventory.
Inventário de Qualidade de Vida e Saúde Mental,Professores,80f9aa8f-d336-4adc-b9eb-39b2e0b2b100,questions_matrix,Inventário de Saúde Mental,49,questions_matrix.49,Tem orgulho em trabalhar nesta empresa? (ex.: falar bem do local para outras pessoas),matrix,NUNCA | RARAMENTE | ÀS VEZES | FREQUENTEMENTE | SEMPRE,,Satisfação com a empresa,,"Are you proud to work in this organisation? (e.g., speaking well of the place to others)",questionnaire,df_t,df_t: questions_matrix.49,questions_matrix.49_num,NUNCA = 1; RARAMENTE = 2; ÀS VEZES = 3; FREQUENTEMENTE = 4; SEMPRE = 5,NA for teachers who answered only the practice inventory (has_qualidade = FALSE); 17 respondents stopped mid-inventory.
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,demographics,Identificação,consent,demographics.consent,Termo de Consentimento,checkbox,,Eu entendi e aceito participar da pesquisa,,True,Consent form,questionnaire,df_st; df_dy,df_st: demographics.consent; df_dy: demographics.consent,,,Constant (all consented).
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,demographics,Identificação,age,demographics.age,Qual a sua idade?,select,,4 anos | 5 anos | 6 anos | 7 anos | 8 anos | 9 anos | 10 anos | 11 anos | 12 anos | 13 anos | 14 anos,,True,How old are you?,questionnaire,df_st; df_dy,df_st: demographics.age; df_dy: demographics.age,demographics.age_num,age in years (integer extracted from the option text),
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,demographics,Identificação,gender,demographics.gender,Qual sexo você se identifica?,select,,Feminino | Masculino | Outros | Prefiro não informar,,True,Which sex do you identify with?,questionnaire,df_st; df_dy,df_st: demographics.gender; df_dy: demographics.gender,,,
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,demographics,Identificação,household_size,demographics.household_size,"Quantas pessoas moram com você, incluindo pais, avós, irmãos, outros parentes e amigos? (sem contar com você)",select,,1 a 3 | 4 a 7 | 8 a 10 | Mais de 10,,True,"How many people live with you, including parents, grandparents, siblings, other relatives and friends? (not counting you)",questionnaire,df_st; df_dy,df_st: demographics.household_size; df_dy: demographics.household_size,,,
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,behavior_matrix,Como você se sente e age no dia a dia,1,behavior_matrix.1,"Quando você não consegue fazer uma atividade, consegue pedir ajuda ao professor?",matrix,😕 1 – Não consigo de jeito nenhum | 🙁 2 – Consigo muito pouco | 😐 3 – Consigo mais ou menos | 🙂 4 – Consigo bem | 😄 5 – Consigo muito bem,,Autoeficácia Emocional,,"When you cannot do an activity, can you ask the teacher for help?",questionnaire,df_st; df_dy,df_st: behavior_matrix.1; df_dy: behavior_matrix.1_aluno,behavior_matrix.1_num,digit of the chosen option: 1 = Não consigo de jeito nenhum ... 5 = Consigo muito bem (df_dy: behavior_matrix.1_num_aluno),"Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,behavior_matrix,Como você se sente e age no dia a dia,2,behavior_matrix.2,"Quando seus colegas pensam diferente de você, você consegue dizer o que pensa mesmo assim?",matrix,😕 1 – Não consigo de jeito nenhum | 🙁 2 – Consigo muito pouco | 😐 3 – Consigo mais ou menos | 🙂 4 – Consigo bem | 😄 5 – Consigo muito bem,,Autoeficácia Social,,"When your classmates think differently from you, can you still say what you think?",questionnaire,df_st; df_dy,df_st: behavior_matrix.2; df_dy: behavior_matrix.2_aluno,behavior_matrix.2_num,digit of the chosen option: 1 = Não consigo de jeito nenhum ... 5 = Consigo muito bem (df_dy: behavior_matrix.2_num_aluno),"Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,behavior_matrix,Como você se sente e age no dia a dia,3,behavior_matrix.3,Você consegue fazer amigos novos?,matrix,😕 1 – Não consigo de jeito nenhum | 🙁 2 – Consigo muito pouco | 😐 3 – Consigo mais ou menos | 🙂 4 – Consigo bem | 😄 5 – Consigo muito bem,,Autoeficácia Social,,Can you make new friends?,questionnaire,df_st; df_dy,df_st: behavior_matrix.3; df_dy: behavior_matrix.3_aluno,behavior_matrix.3_num,digit of the chosen option: 1 = Não consigo de jeito nenhum ... 5 = Consigo muito bem (df_dy: behavior_matrix.3_num_aluno),"Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,behavior_matrix,Como você se sente e age no dia a dia,4,behavior_matrix.4,"Quando algo ruim acontece, você consegue não ficar muito nervoso ou irritado?",matrix,😕 1 – Não consigo de jeito nenhum | 🙁 2 – Consigo muito pouco | 😐 3 – Consigo mais ou menos | 🙂 4 – Consigo bem | 😄 5 – Consigo muito bem,,Autoeficácia Emocional,,"When something bad happens, can you avoid getting too nervous or irritated?",questionnaire,df_st; df_dy,df_st: behavior_matrix.4; df_dy: behavior_matrix.4_aluno,behavior_matrix.4_num,digit of the chosen option: 1 = Não consigo de jeito nenhum ... 5 = Consigo muito bem (df_dy: behavior_matrix.4_num_aluno),"Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,behavior_matrix,Como você se sente e age no dia a dia,5,behavior_matrix.5,"Consegue participar de atividade de grupo ou brincadeiras com seus colegas, sem brigar?",matrix,😕 1 – Não consigo de jeito nenhum | 🙁 2 – Consigo muito pouco | 😐 3 – Consigo mais ou menos | 🙂 4 – Consigo bem | 😄 5 – Consigo muito bem,,Autoeficácia Social,,Can you take part in group activities or games with classmates without fighting?,questionnaire,df_st; df_dy,df_st: behavior_matrix.5; df_dy: behavior_matrix.5_aluno,behavior_matrix.5_num,digit of the chosen option: 1 = Não consigo de jeito nenhum ... 5 = Consigo muito bem (df_dy: behavior_matrix.5_num_aluno),"Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,behavior_matrix,Como você se sente e age no dia a dia,6,behavior_matrix.6,"Quando sente raiva, tristeza ou alegria, você consegue se controlar sem chorar ou brigar?",matrix,😕 1 – Não consigo de jeito nenhum | 🙁 2 – Consigo muito pouco | 😐 3 – Consigo mais ou menos | 🙂 4 – Consigo bem | 😄 5 – Consigo muito bem,,Autoeficácia Emocional,,"When you feel anger, sadness or joy, can you control yourself without crying or fighting?",questionnaire,df_st; df_dy,df_st: behavior_matrix.6; df_dy: behavior_matrix.6_aluno,behavior_matrix.6_num,digit of the chosen option: 1 = Não consigo de jeito nenhum ... 5 = Consigo muito bem (df_dy: behavior_matrix.6_num_aluno),"Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,behavior_matrix,Como você se sente e age no dia a dia,7,behavior_matrix.7,Consegue prestar atenção na explicação dos professores durante as aulas?,matrix,😕 1 – Não consigo de jeito nenhum | 🙁 2 – Consigo muito pouco | 😐 3 – Consigo mais ou menos | 🙂 4 – Consigo bem | 😄 5 – Consigo muito bem,,Autoeficácia Acadêmica,,Can you pay attention to the teachers' explanations during class?,questionnaire,df_st; df_dy,df_st: behavior_matrix.7; df_dy: behavior_matrix.7_aluno,behavior_matrix.7_num,digit of the chosen option: 1 = Não consigo de jeito nenhum ... 5 = Consigo muito bem (df_dy: behavior_matrix.7_num_aluno),"Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,behavior_matrix,Como você se sente e age no dia a dia,8,behavior_matrix.8,"Se alguém faz algo que você não gosta, consegue falar sobre o que sente e pensa para a pessoa?",matrix,😕 1 – Não consigo de jeito nenhum | 🙁 2 – Consigo muito pouco | 😐 3 – Consigo mais ou menos | 🙂 4 – Consigo bem | 😄 5 – Consigo muito bem,,Autoeficácia Social,,"If someone does something you do not like, can you tell that person what you feel and think?",questionnaire,df_st; df_dy,df_st: behavior_matrix.8; df_dy: behavior_matrix.8_aluno,behavior_matrix.8_num,digit of the chosen option: 1 = Não consigo de jeito nenhum ... 5 = Consigo muito bem (df_dy: behavior_matrix.8_num_aluno),"Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,behavior_matrix,Como você se sente e age no dia a dia,9,behavior_matrix.9,Você consegue entender todas as matérias na escola?,matrix,😕 1 – Não consigo de jeito nenhum | 🙁 2 – Consigo muito pouco | 😐 3 – Consigo mais ou menos | 🙂 4 – Consigo bem | 😄 5 – Consigo muito bem,,Autoeficácia Acadêmica,,Can you understand all the subjects at school?,questionnaire,df_st; df_dy,df_st: behavior_matrix.9; df_dy: behavior_matrix.9_aluno,behavior_matrix.9_num,digit of the chosen option: 1 = Não consigo de jeito nenhum ... 5 = Consigo muito bem (df_dy: behavior_matrix.9_num_aluno),"Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,behavior_matrix,Como você se sente e age no dia a dia,10,behavior_matrix.10,"Quando você está triste ou não está bem, consegue contar isso para um amigo ou para seus pais?",matrix,😕 1 – Não consigo de jeito nenhum | 🙁 2 – Consigo muito pouco | 😐 3 – Consigo mais ou menos | 🙂 4 – Consigo bem | 😄 5 – Consigo muito bem,,Autoeficácia Emocional,,"When you are sad or not well, can you tell a friend or your parents?",questionnaire,df_st; df_dy,df_st: behavior_matrix.10; df_dy: behavior_matrix.10_aluno,behavior_matrix.10_num,digit of the chosen option: 1 = Não consigo de jeito nenhum ... 5 = Consigo muito bem (df_dy: behavior_matrix.10_num_aluno),"Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,behavior_matrix,Como você se sente e age no dia a dia,11,behavior_matrix.11,Consegue enfrentar um pensamento ruim que vem em sua cabeça?,matrix,😕 1 – Não consigo de jeito nenhum | 🙁 2 – Consigo muito pouco | 😐 3 – Consigo mais ou menos | 🙂 4 – Consigo bem | 😄 5 – Consigo muito bem,,Autoeficácia Emocional,,Can you face a bad thought that comes into your head?,questionnaire,df_st; df_dy,df_st: behavior_matrix.11; df_dy: behavior_matrix.11_aluno,behavior_matrix.11_num,digit of the chosen option: 1 = Não consigo de jeito nenhum ... 5 = Consigo muito bem (df_dy: behavior_matrix.11_num_aluno),"Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,yes_no_questions,Perguntas adicionais,q12,yes_no_questions.q12,Gosta de ir para a escola?,select,,Sim | Não,Autoeficácia Social,True,Do you like going to school?,questionnaire,df_st; df_dy,df_st: yes_no_questions.q12; df_dy: yes_no_questions.q12_aluno,yes_no_questions.q12_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q12_num_aluno),Risk indicator used as predictor in Paper 1 regressions.
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,yes_no_questions,Perguntas adicionais,q13,yes_no_questions.q13,"Você sente dor de cabeça com frequência, mesmo quando não está doente?",select,,Sim | Não,Ansiedade,True,Do you often have headaches even when you are not sick?,questionnaire,df_st; df_dy,df_st: yes_no_questions.q13; df_dy: yes_no_questions.q13_aluno,yes_no_questions.q13_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q13_num_aluno),Risk indicator used as predictor in Paper 1 regressions.
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,yes_no_questions,Perguntas adicionais,q14,yes_no_questions.q14,Tem dificuldades para dormir?,select,,Sim | Não,Ansiedade,True,Do you have trouble sleeping?,questionnaire,df_st; df_dy,df_st: yes_no_questions.q14; df_dy: yes_no_questions.q14_aluno,yes_no_questions.q14_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q14_num_aluno),Risk indicator used as predictor in Paper 1 regressions.
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,yes_no_questions,Perguntas adicionais,q15,yes_no_questions.q15,Você se preocupa muito com coisas que ainda nem aconteceram?,select,,Sim | Não,Ansiedade,True,Do you worry a lot about things that have not happened yet?,questionnaire,df_st; df_dy,df_st: yes_no_questions.q15; df_dy: yes_no_questions.q15_aluno,yes_no_questions.q15_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q15_num_aluno),Risk indicator used as predictor in Paper 1 regressions.
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,yes_no_questions,Perguntas adicionais,q16,yes_no_questions.q16,"Alguém já fez bullying com você nesta escola (já te machucou, te xingou ou te deu um apelido que não gostou, mais de uma vez)?",select,,Sim | Não,Bullying,True,"Has anyone bullied you at this school (hurt you, insulted you or gave you a nickname you did not like, more than once)?",questionnaire,df_st; df_dy,df_st: yes_no_questions.q16; df_dy: yes_no_questions.q16_aluno,yes_no_questions.q16_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q16_num_aluno),Risk indicator used as predictor in Paper 1 regressions.
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,yes_no_questions,Perguntas adicionais,q17,yes_no_questions.q17,"Você fez bullying com alguém, mesmo sem querer (já machucou, xingou ou deu um apelido que seu colega não gostou, mais de uma vez)?",select,,Sim | Não,Bullying,True,"Have you bullied someone, even unintentionally (hurt, insulted or gave a classmate a nickname they did not like, more than once)?",questionnaire,df_st; df_dy,df_st: yes_no_questions.q17; df_dy: yes_no_questions.q17_aluno,yes_no_questions.q17_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q17_num_aluno),Risk indicator used as predictor in Paper 1 regressions.
Inventário de Saúde Emocional - Aluno,Alunos,becb80b2-9d37-4bbe-afd9-9ec3a2e89c22,yes_no_questions,Perguntas adicionais,q18,yes_no_questions.q18,Você já viu alguém sofrendo bullying nesta escola?,select,,Sim | Não,Bullying,True,Have you ever seen someone being bullied at this school?,questionnaire,df_st; df_dy,df_st: yes_no_questions.q18; df_dy: yes_no_questions.q18_aluno,yes_no_questions.q18_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q18_num_aluno),Risk indicator used as predictor in Paper 1 regressions.
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,parent_identification,Dados de Identificação do Pai / Mãe ou Responsável,consent,parent_identification.consent,Termo de Consentimento,checkbox,,Concordo em participar,,True,Consent form,questionnaire,df_par; df_dy,df_par: parent_identification.consent; df_dy: parent_identification.consent,,,Constant (all consented).
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,parent_identification,Dados de Identificação do Pai / Mãe ou Responsável,parent_name,parent_identification.parent_name,Nome Completo do Responsável,text,,,,True,Caregiver full name,questionnaire,df_par; df_dy,df_par: parent_identification.parent_name; df_dy: parent_identification.parent_name,,,Direct identifier: drop before sharing or analysis.
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,parent_identification,Dados de Identificação do Pai / Mãe ou Responsável,parent_birth_date,parent_identification.parent_birth_date,Data de Nascimento do Responsável,date,,,,True,Caregiver date of birth,questionnaire,df_par; df_dy,df_par: parent_identification.parent_birth_date; df_dy: parent_identification.parent_birth_date,,,Direct identifier: drop before sharing or analysis. 24 values with year 2026 are typos and were kept.
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,parent_identification,Dados de Identificação do Pai / Mãe ou Responsável,parent_contact,parent_identification.parent_contact,Telefone ou E-mail do Responsável,text,,,,False,Caregiver phone or e-mail,questionnaire,df_par; df_dy,df_par: parent_identification.parent_contact; df_dy: parent_identification.parent_contact,,,Direct identifier: drop before sharing or analysis.
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,family_structure,Estrutura Familiar,household_size,family_structure.household_size,"Quantas pessoas moram com você, incluindo filhos, avós, irmãos, outros parentes e amigos? (sem contar você)",select,,1 a 3 | 4 a 7 | 8 a 10 | 11 ou mais,,True,"How many people live with you, including children, grandparents, siblings, other relatives and friends? (not counting you)",questionnaire,df_par; df_dy,df_par: family_structure.household_size; df_dy: family_structure.household_size,,,
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,family_structure,Estrutura Familiar,family_income,family_structure.family_income,"Qual a sua renda mensal familiar, aproximadamente?",select,,Nenhuma | Até 1 salário mínimo | De 1 a 3 salários mínimos | De 3 a 6 salários mínimos | Mais de 6 salários mínimos,,True,Approximate monthly family income,questionnaire,df_par; df_dy,df_par: family_structure.family_income; df_dy: family_structure.family_income,,,
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,child_development,Sobre seu filho(a),premature,child_development.premature,Ele ou ela nasceu de forma prematura (antes de 37 semanas de gestação)?,select,,Sim | Não | Não tenho essa informação,,True,Was the child born prematurely (before 37 weeks of gestation)?,questionnaire,df_par; df_dy,df_par: child_development.premature; df_dy: child_development.premature,,,
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,child_development,Sobre seu filho(a),normal_development,child_development.normal_development,O desenvolvimento dele ou dela foi normal (andou e falou na época certa)?,select,,Sim | Não | Não tenho essa informação,,True,Was the child's development typical (walked and talked at the expected age)?,questionnaire,df_par; df_dy,df_par: child_development.normal_development; df_dy: child_development.normal_development,,,
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,child_development,Sobre seu filho(a),has_disability,child_development.has_disability,"Ele ou ela apresenta deficiência motora (dificuldade para locomover-se), visual ou auditiva confirmada por um médico?",select,,Sim | Não,,True,"Does the child have a motor, visual or hearing disability confirmed by a physician?",questionnaire,df_par; df_dy,df_par: child_development.has_disability; df_dy: child_development.has_disability,,,
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,child_development,Sobre seu filho(a),disability_treatment,child_development.disability_treatment,Ele ou ela faz uso de algum tipo de correção ou tratamento para essa deficiência?,select,,Sim | Não,,True,Does the child use any correction or treatment for that disability?,questionnaire,df_par; df_dy,df_par: child_development.disability_treatment; df_dy: child_development.disability_treatment,,,
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,child_development,Sobre seu filho(a),diagnoses,child_development.diagnoses,"Algum destes diagnósticos, confirmado pelo médico ou outro profissional?",checkbox,,Deficiência Intelectual - DI | Transtorno de Déficit de Atenção/Hiperatividade (TDAH) | Dislexia ou Discalculia | Transtorno do Espectro Autista (Autismo – TEA) | Nenhum diagnóstico,,True,"Any of these diagnoses, confirmed by a physician or other professional?",questionnaire,df_par; df_dy,df_par: child_development.diagnoses; df_dy: child_development.diagnoses,,,Checkbox: several options separated by ' | ' in the same cell; 'Nenhum diagnóstico' = none.
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,child_development,Sobre seu filho(a),school_support,child_development.school_support,"Ele ou ela faz uso de suporte no ambiente escolar? (provas adaptadas, auxílio por mediadores e sala de recursos ou outros)",select,,Sim | Não,,True,"Does the child receive support at school? (adapted tests, mediators, resource room or other)",questionnaire,df_par; df_dy,df_par: child_development.school_support; df_dy: child_development.school_support,,,
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,child_development,Sobre seu filho(a),recent_exams,child_development.recent_exams,"Ele ou ela fez algum exame médico recentemente (nos últimos 6 meses)? (Ressonância magnética, Eletroencefalograma, Teste de Acuidade visual, Audiometria e outros)",select,,Sim | Não,,True,"Has the child had a medical exam recently (last 6 months)? (MRI, EEG, visual acuity test, audiometry, other)",questionnaire,df_par; df_dy,df_par: child_development.recent_exams; df_dy: child_development.recent_exams,,,
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,child_development,Sobre seu filho(a),continuous_medication,child_development.continuous_medication,Ele ou ela atualmente faz uso de algum medicamento contínuo (de forma diária)?,select,,Sim | Não,,True,Does the child currently take continuous (daily) medication?,questionnaire,df_par; df_dy,df_par: child_development.continuous_medication; df_dy: child_development.continuous_medication,,,
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,child_development,Sobre seu filho(a),psychological_followup,child_development.psychological_followup,"Ele ou ela no momento, faz acompanhamento psicológico e/ou psiquiátrico?",select,,Sim | Não,,True,Is the child currently in psychological and/or psychiatric follow-up?,questionnaire,df_par; df_dy,df_par: child_development.psychological_followup; df_dy: child_development.psychological_followup,,,
